Name: CCTV1, URL: https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8, Date: 04-04-2024, Resolution: 1920x1080 • Faster, Response Time: 109ms
Name: CCTV3, URL: http://cfss.cc/api/ysp/cctv3.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 1015ms
Name: CCTV3, URL: https://yang-1989.eu.org/live/cctv3, Date: 03-27-2024, Resolution: None, Response Time: 2397ms
Name: CCTV4, URL: http://202.168.187.221:9999/tsfile/live/0004_1.m3u8, Date: 04-03-2024, Resolution: 1920x1080 • Faster, Response Time: 409ms
Name: CCTV4, URL: http://175.4.165.0:10000/udp/239.76.253.96:9000, Date: 04-04-2024, Resolution: 1920x1080 • Fastest, Response Time: 451ms
Name: CCTV4, URL: http://111.75.151.236:50085/newlive/live/hls/4/live.m3u8, Date: 04-01-2024, Resolution: 1920x1080, Response Time: 451ms
Name: CCTV4, URL: https://turkmedya-live.ercdn.net/tv4/tv4_720p.m3u8, Date: 04-04-2024, Resolution: 1280x720 • Fastest, Response Time: 623ms
Name: CCTV4, URL: https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8, Date: 04-03-2024, Resolution: 426x240, Response Time: 852ms
Name: CCTV4, URL: http://125.210.152.19:9123/live/hzgq-cctv4gq-h264.m3u8, Date: 02-23-2024, Resolution:  Faster, Response Time: 412ms
Name: CCTV4, URL: http://219.147.3.106:4455/newlive/live/hls/4/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 430ms
Name: CCTV4, URL: http://cfss.cc/api/ysp/cctv4.m3u8, Date: 12-27-2023, Resolution:  Fast, Response Time: 517ms
Name: CCTV4, URL: https://epg.pw/stream/5ea26961bbc8690cbd372a194e8801249644123feab6354e1f2cdd2b8a0026ca.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 530ms
Name: CCTV4, URL: http://php.jdshipin.com:8880/bst.php?id=cctv4hd/4000000, Date: 03-09-2024, Resolution: None, Response Time: 756ms
Name: CCTV4, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv4hd8m/8000000/mnf.m3u8, Date: 12-30-2023, Resolution:  Faster, Response Time: 828ms
Name: CCTV4, URL: https://yang-1989.eu.org/live/cctv4, Date: 03-27-2024, Resolution: None, Response Time: 2452ms
Name: CCTV4欧洲, URL: http://gmxw.7766.org:808/hls/67/index.m3u8, Date: 11-03-2023, Resolution: None, Response Time: 1012ms
Name: CCTV4美洲, URL: http://175.4.165.0:10000/udp/239.76.253.96:9000, Date: 04-04-2024, Resolution: 1920x1080 • Fastest, Response Time: 436ms
Name: CCTV4美洲, URL: http://gmxw.7766.org:808/hls/77/index.m3u8, Date: 11-03-2023, Resolution: None, Response Time: 1483ms
Name: CCTV4K, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv4k/15000000/mnf.m3u8, Date: 03-31-2024, Resolution: 2560x1440, Response Time: 1211ms
Name: CCTV4K, URL: https://live.goodiptv.club/api/cqyx.php?id=CCTV4K, Date: 04-02-2024, Resolution: 1920x1080 • Fast, Response Time: 1307ms
Name: CCTV4K, URL: http://159.75.85.63:5681/sxg.php?id=ys4Kcq_2000, Date: 03-21-2023, Resolution: None, Response Time: 387ms
Name: CCTV4K, URL: http://159.75.85.63:5681/sxg.php?id=ys4Kcq_2000, Date: 05-18-2023, Resolution: None, Response Time: 389ms
Name: CCTV4K, URL: http://159.75.85.63:8280/cctv4k.php, Date: 06-16-2023, Resolution: None, Response Time: 392ms
Name: CCTV4K, URL: http://159.75.85.63:8280/cctv4k.php, Date: 05-18-2023, Resolution: None, Response Time: 394ms
Name: CCTV4K, URL: http://159.75.85.63:5681/sxg.php?id=ys4Kcq_2000, Date: 04-22-2023, Resolution: None, Response Time: 400ms
Name: CCTV4K, URL: http://159.75.85.63:5679/cctv4k.php, Date: 04-13-2023, Resolution: None, Response Time: 469ms
Name: CCTV4K, URL: http://159.75.85.63:5679/cctv4k.php, Date: 01-20-2024, Resolution:  Faster, Response Time: 470ms
Name: CCTV4K, URL: http://159.75.85.63:5679/cctv4k.php, Date: 03-22-2024, Resolution: None, Response Time: 471ms
Name: CCTV4K, URL: http://159.75.85.63:5679/cctv4k.php, Date: 02-05-2024, Resolution:  Faster, Response Time: 476ms
Name: CCTV4K, URL: http://159.75.85.63:5679/cctv4k.php, Date: 03-24-2024, Resolution:  Fastest, Response Time: 481ms
Name: CCTV4K, URL: http://cfss.cc/api/ysp/cctv4k.m3u8, Date: 12-27-2023, Resolution:  Fast, Response Time: 751ms
Name: CCTV4K, URL: https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000, Date: 07-25-2023, Resolution: None, Response Time: 920ms
Name: CCTV4K, URL: http://open.live-web.timetv.cn/live03/cctv4k.m3u8, Date: 07-25-2023, Resolution: None, Response Time: 1021ms
Name: CCTV4K, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv4k, Date: 09-19-2023, Resolution: None, Response Time: 1123ms
Name: CCTV4K, URL: https://epg.pw/stream/14061ea886df6edfb76d8015ef8df852acbce8d4d862909db2279d3b3387cd9c.m3u8, Date: 03-24-2024, Resolution:  Fastest, Response Time: 1206ms
Name: CCTV4K, URL: https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000, Date: 10-22-2023, Resolution: None, Response Time: 1232ms
Name: CCTV4K, URL: http://r.jdshipin.com/krMB5, Date: 01-17-2024, Resolution:  Fast, Response Time: 1258ms
Name: CCTV4K, URL: http://open.live-web.timetv.cn/live03/cctv4k.m3u8, Date: 03-20-2023, Resolution: None, Response Time: 1541ms
Name: CCTV4K, URL: http://ainm.cc/a/play/php/gehua.php?id=cctv4k, Date: 05-26-2023, Resolution: None, Response Time: 1842ms
Name: CCTV4K, URL: https://live.goodiptv.club/api/cqyx.php?id=CCTV4K, Date: 02-28-2024, Resolution:  Faster, Response Time: 1849ms
Name: CCTV4K, URL: https://live.v1.mk/api/bestv.php?id=cctv4k/15000000, Date: 02-21-2023, Resolution: None, Response Time: 1862ms
Name: CCTV4K, URL: https://yang-1989.eu.org/live/cctv4k, Date: 03-27-2024, Resolution: None, Response Time: 3177ms
Name: CCTV5, URL: https://node1.olelive.com:6443/live/CCTV5PHD/hls.m3u8, Date: 04-04-2024, Resolution: 1920x1080 • Faster, Response Time: 135ms
Name: CCTV5, URL: https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8, Date: 04-04-2024, Resolution: 1920x1080 • Faster, Response Time: 137ms
Name: CCTV5, URL: http://111.75.151.236:50085/newlive/live/hls/5/live.m3u8, Date: 04-01-2024, Resolution: 1920x1080, Response Time: 452ms
Name: CCTV5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?, Date: 03-24-2024, Resolution:  Faster, Response Time: 359ms
Name: CCTV5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8, Date: 02-18-2024, Resolution:  Fast, Response Time: 363ms
Name: CCTV5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8, Date: 03-01-2024, Resolution:  Fast, Response Time: 371ms
Name: CCTV5, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?, Date: 02-15-2024, Resolution:  Faster, Response Time: 394ms
Name: CCTV5, URL: http://219.135.208.218:8083/tsfile/live/0005_1.m3u8, Date: 01-21-2024, Resolution:  Fast, Response Time: 396ms
Name: CCTV5, URL: http://125.210.152.19:9123/live/hzgq-cctv5gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 407ms
Name: CCTV5, URL: http://219.147.3.106:4455/newlive/live/hls/5/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 419ms
Name: CCTV5, URL: http://121.23.184.27:808/hls/5/index.m3u8, Date: 02-26-2024, Resolution:  Faster, Response Time: 472ms
Name: CCTV5, URL: http://221.210.64.165:2233/hls/12/index.m3u8, Date: 02-08-2024, Resolution:  Fastest, Response Time: 552ms
Name: CCTV5, URL: https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000, Date: 01-06-2024, Resolution: None, Response Time: 596ms
Name: CCTV5, URL: http://113.101.119.52:808/hls/58/index.m3u8, Date: 02-03-2024, Resolution:  Faster, Response Time: 616ms
Name: CCTV5, URL: http://php.jdshipin.com:8880/bst.php?id=cctv5hd/4000000, Date: 03-14-2024, Resolution:  Faster, Response Time: 743ms
Name: CCTV5, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv58m/8000000/mnf.m3u8, Date: 01-01-2024, Resolution: None, Response Time: 1263ms
Name: CCTV5, URL: https://yang-1989.eu.org/live/cctv5, Date: 03-27-2024, Resolution: None, Response Time: 3157ms
Name: CCTV5+, URL: http://58.57.21.166:9901/tsfile/live/0016_1.m3u8, Date: 02-15-2024, Resolution:  Faster, Response Time: 427ms
Name: CCTV5+, URL: http://120.7.86.15:808/hls/16/index.m3u8, Date: 03-20-2024, Resolution: None, Response Time: 436ms
Name: CCTV5+, URL: http://125.80.154.252:8001/rtp/235.254.198.122:1764, Date: 03-28-2024, Resolution:  Fast, Response Time: 436ms
Name: CCTV5+, URL: http://218.17.205.210:9901/tsfile/live/0126_1.m3u8, Date: 03-26-2024, Resolution:  Fast, Response Time: 472ms
Name: CCTV5+, URL: http://iptv123.msns.cn:9901/tsfile/live/0016_1.m3u8, Date: 03-24-2024, Resolution:  Faster, Response Time: 4861ms
Name: CCTV6, URL: https://node1.olelive.com:6443/live/CCTV6HD/hls.m3u8, Date: 04-03-2024, Resolution: 1920x1080 • Faster, Response Time: 67ms
Name: CCTV6, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv68m/8000000/mnf.m3u8, Date: 04-03-2024, Resolution: 1920x1080, Response Time: 1218ms
Name: CCTV6, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv6hd8m/8000000/mnf.m3u8, Date: 04-04-2024, Resolution: 1920x1080 • Faster, Response Time: 1241ms
Name: CCTV6, URL: http://219.147.3.106:4455/newlive/live/hls/7/live.m3u8, Date: 04-03-2024, Resolution: 720x576 • Faster, Response Time: 426ms
Name: CCTV6, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8, Date: 01-29-2024, Resolution:  Faster, Response Time: 356ms
Name: CCTV6, URL: http://125.210.152.19:9123/live/hzgq-cctv6gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 408ms
Name: CCTV6, URL: http://111.75.151.236:50085/newlive/live/hls/6/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 443ms
Name: CCTV6, URL: http://121.23.184.27:808/hls/6/index.m3u8, Date: 03-25-2024, Resolution:  Fast, Response Time: 472ms
Name: CCTV6, URL: http://119.62.142.2:9901/tsfile/live/0006_1.m3u8, Date: 01-25-2024, Resolution:  Fast, Response Time: 495ms
Name: CCTV6, URL: http://php.jdshipin.com:8880/bst.php?id=cctv6hd/4000000, Date: 03-14-2024, Resolution:  Faster, Response Time: 570ms
Name: CCTV6, URL: http://110.52.99.109:9901/tsfile/live/faacts/1005_1.m3u8, Date: 03-14-2024, Resolution:  Fastest, Response Time: 837ms
Name: CCTV6, URL: http://gmxw.7766.org:808/hls/94/index.m3u8, Date: 01-04-2024, Resolution: None, Response Time: 1042ms
Name: CCTV6, URL: https://yang-1989.eu.org/live/cctv6, Date: 03-27-2024, Resolution: None, Response Time: 3169ms
Name: CCTV7, URL: http://219.135.208.218:8083/tsfile/live/0007_1.m3u8, Date: 02-06-2024, Resolution: None, Response Time: 438ms
Name: CCTV7, URL: http://219.147.3.106:4455/newlive/live/hls/8/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 458ms
Name: CCTV7, URL: http://113.57.109.36:9901/tsfile/live/0007_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 491ms
Name: CCTV7, URL: http://111.75.151.236:50085/newlive/live/hls/7/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 492ms
Name: CCTV7, URL: http://125.210.152.19:9123/live/hzgq-cctv7gq-h264.m3u8, Date: 02-22-2024, Resolution:  Faster, Response Time: 547ms
Name: CCTV7, URL: https://epg.pw/stream/085cc8320b47039f91c89f261b3bde134c04438bf58155988cdd2120c8ae5c1c.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 566ms
Name: CCTV7, URL: http://php.jdshipin.com:8880/bst.php?id=cctv7hd8m/8000000, Date: 03-25-2024, Resolution:  Faster, Response Time: 675ms
Name: CCTV7, URL: http://cfss.cc/api/ysp/cctv7.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 796ms
Name: CCTV7, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv7hd8m/8000000/mnf.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 1314ms
Name: CCTV7, URL: https://yang-1989.eu.org/live/cctv7, Date: 03-27-2024, Resolution: None, Response Time: 2379ms
Name: CCTV8, URL: https://node1.olelive.com:6443/live/CCTV8HD/hls.m3u8, Date: 04-04-2024, Resolution: 1920x1080 • Fastest, Response Time: 106ms
Name: CCTV8, URL: http://125.210.152.19:9123/live/hzgq-cctv8gq-h264.m3u8, Date: 02-23-2024, Resolution:  Fast, Response Time: 411ms
Name: CCTV8, URL: http://219.147.3.106:4455/newlive/live/hls/9/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 425ms
Name: CCTV8, URL: http://111.75.151.236:50085/newlive/live/hls/8/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 449ms
Name: CCTV8, URL: http://113.57.109.36:9901/tsfile/live/0008_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 451ms
Name: CCTV8, URL: https://epg.pw/stream/9e5ef6be8ac32d23db431bdc8d9d49531b4bdf96d53db08dd102919b70f12e88.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 539ms
Name: CCTV8, URL: http://221.210.64.165:2233/hls/15/index.m3u8, Date: 02-25-2024, Resolution:  Faster, Response Time: 552ms
Name: CCTV8, URL: http://cfss.cc/api/ysp/cctv8.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 1306ms
Name: CCTV8, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv8hd8m/8000000/mnf.m3u8, Date: 01-03-2024, Resolution: None, Response Time: 1463ms
Name: CCTV8, URL: http://php.jdshipin.com:8880/bst.php?id=cctv8hd/4000000, Date: 03-26-2024, Resolution:  Faster, Response Time: 1578ms
Name: CCTV8, URL: https://yang-1989.eu.org/live/cctv8, Date: 03-27-2024, Resolution: None, Response Time: 3349ms
Name: CCTV8K, URL: http://159.75.85.63:8654/xx8k50fps.php, Date: 01-14-2024, Resolution:  Faster, Response Time: 432ms
Name: CCTV8K, URL: http://159.75.85.63:8765/xxtv8k.php, Date: 01-23-2024, Resolution:  Faster, Response Time: 574ms
Name: CCTV8K, URL: https://yang-1989.eu.org/live/cctv8k, Date: 03-27-2024, Resolution: None, Response Time: 2724ms
Name: CCTV9, URL: https://node1.olelive.com:6443/live/CCTV9HD/hls.m3u8, Date: 03-30-2024, Resolution:  Faster, Response Time: 58ms
Name: CCTV9, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?, Date: 02-12-2024, Resolution:  Faster, Response Time: 353ms
Name: CCTV9, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8, Date: 12-08-2023, Resolution:  Faster, Response Time: 355ms
Name: CCTV9, URL: http://125.210.152.19:9123/live/hzgq-cctvjlgq-h264.m3u8, Date: 02-21-2024, Resolution:  Faster, Response Time: 402ms
Name: CCTV9, URL: http://219.147.3.106:4455/newlive/live/hls/10/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 419ms
Name: CCTV9, URL: http://111.75.151.236:50085/newlive/live/hls/9/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 449ms
Name: CCTV9, URL: http://113.57.109.36:9901/tsfile/live/0009_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 452ms
Name: CCTV9, URL: https://epg.pw/stream/468810bb8a5aea0738c0e707e4b0ed227aeb431a11a977aa1a43fd542997f525.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 523ms
Name: CCTV9, URL: http://221.210.64.165:2233/hls/16/index.m3u8, Date: 02-26-2024, Resolution:  Faster, Response Time: 556ms
Name: CCTV9, URL: http://cfss.cc/api/ysp/cctv9.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 716ms
Name: CCTV9, URL: http://php.jdshipin.com:8880/bst.php?id=cctv9hd8m/8000000, Date: 03-14-2024, Resolution:  Fastest, Response Time: 765ms
Name: CCTV9, URL: https://yang-1989.eu.org/live/cctv9, Date: 03-27-2024, Resolution: None, Response Time: 2834ms
Name: CCTV10, URL: http://125.210.152.19:9123/live/hzgq-cctv10gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 398ms
Name: CCTV10, URL: http://219.147.3.106:4455/newlive/live/hls/11/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 425ms
Name: CCTV10, URL: http://111.75.151.236:50085/newlive/live/hls/10/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 447ms
Name: CCTV10, URL: http://113.57.109.36:9901/tsfile/live/0010_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 457ms
Name: CCTV10, URL: http://121.23.184.27:808/hls/10/index.m3u8, Date: 02-03-2024, Resolution:  Faster, Response Time: 469ms
Name: CCTV10, URL: https://epg.pw/stream/6ef5ffbb8c7555a1beee3d70767d5f42614470f8a2b7344cc478e75a0fe444a1.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 544ms
Name: CCTV10, URL: http://221.210.64.165:2233/hls/17/index.m3u8, Date: 03-19-2024, Resolution:  Fastest, Response Time: 549ms
Name: CCTV10, URL: http://cfss.cc/api/ysp/cctv10.m3u8, Date: 12-27-2023, Resolution: None, Response Time: 747ms
Name: CCTV10, URL: http://php.jdshipin.com:8880/bst.php?id=cctv10hd/4000000, Date: 03-25-2024, Resolution: None, Response Time: 796ms
Name: CCTV10, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv10hd8m/8000000/mnf.m3u8, Date: 12-21-2023, Resolution: None, Response Time: 2090ms
Name: CCTV10, URL: https://yang-1989.eu.org/live/cctv10, Date: 03-27-2024, Resolution: None, Response Time: 2782ms
Name: CCTV11, URL: http://125.210.152.19:9123/live/hzgq-cctv11gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 407ms
Name: CCTV11, URL: http://218.13.170.98:9901/tsfile/live/0011_1.m3u8, Date: 12-01-2023, Resolution: None, Response Time: 417ms
Name: CCTV11, URL: http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41/index.m3u8, Date: 11-30-2023, Resolution: None, Response Time: 445ms
Name: CCTV11, URL: http://219.147.3.106:4455/newlive/live/hls/12/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 455ms
Name: CCTV11, URL: http://113.57.109.36:9901/tsfile/live/0011_1.m3u8, Date: 12-23-2023, Resolution: None, Response Time: 458ms
Name: CCTV11, URL: http://111.75.151.236:50085/newlive/live/hls/11/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 482ms
Name: CCTV11, URL: http://cfss.cc/api/ysp/cctv11.m3u8, Date: 12-26-2023, Resolution:  Faster, Response Time: 514ms
Name: CCTV11, URL: https://epg.pw/stream/6ba4b8f02bff74ce5171e23abaeba2663203fa82ab49744698d429566f706afe.m3u8, Date: 03-20-2024, Resolution:  Faster, Response Time: 538ms
Name: CCTV11, URL: http://php.jdshipin.com:8880/bst.php?id=cctv11hd8m/8000000, Date: 03-25-2024, Resolution:  Faster, Response Time: 787ms
Name: CCTV11, URL: https://yang-1989.eu.org/live/cctv11, Date: 03-27-2024, Resolution: None, Response Time: 2613ms
Name: CCTV12, URL: http://125.210.152.19:9123/live/hzgq-cctv12gq-h264.m3u8, Date: 02-26-2024, Resolution:  Faster, Response Time: 411ms
Name: CCTV12, URL: http://219.147.3.106:4455/newlive/live/hls/13/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 420ms
Name: CCTV12, URL: http://111.75.151.236:50085/newlive/live/hls/12/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 448ms
Name: CCTV12, URL: http://113.57.109.36:9901/tsfile/live/0012_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 455ms
Name: CCTV12, URL: https://epg.pw/stream/06025da15ba23cad6264166f6216c1cfb7f9bd2e1e759e6eab92ed6fb62f7daa.m3u8, Date: 02-04-2024, Resolution:  Fast, Response Time: 510ms
Name: CCTV12, URL: http://php.jdshipin.com:8880/bst.php?id=cctv12hd8m/8000000, Date: 03-09-2024, Resolution: None, Response Time: 738ms
Name: CCTV12, URL: http://cfss.cc/api/ysp/cctv12.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 817ms
Name: CCTV12, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv12hd8m/8000000/mnf.m3u8, Date: 01-02-2024, Resolution: None, Response Time: 1297ms
Name: CCTV13, URL: https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8, Date: 04-04-2024, Resolution: 1920x1080 • Faster, Response Time: 66ms
